TARGET,CODE_GENDER,YEARS_BIRTH,NAME_INCOME_TYPE,DAYS_EMPLOYED_PERC,AMT_CREDIT
0.0,M,63.75633127994524,Pensioner,0.1024249291284066,12.996310238521414
0.0,F,25.100616016427104,Commercial associate,0.106348167539267,12.100712129872347
0.0,F,60.90622861054072,Pensioner,0.1072178964583838,12.323855681186558
0.0,F,35.51813826146475,Working,0.2667848608648732,12.729320789294722
0.0,F,39.53456536618754,Working,0.0164819944598337,13.322006545140631
0.0,F,29.363449691991782,Commercial associate,0.0068065268065268,13.422467969854669
0.0,F,45.17453798767967,Commercial associate,0.0117575757575757,13.80363127788419
0.0,F,35.75633127994524,Working,0.126416539050536,13.907195994498784
0.0,F,54.39561943874059,Working,0.0550634185625125,12.729320789294722
0.0,M,32.251882272416154,Working,0.064685908319185,12.495385886902293
0.0,F,38.95687885010267,Commercial associate,0.3807013844964509,12.729320789294722
0.0,M,39.98631074606434,Commercial associate,0.4958575830195139,13.822406724652115
0.0,M,29.44558521560575,Working,0.1252440725244072,13.522856143885935
0.0,M,49.034907597535934,Working,0.0864879955332216,11.641846245037067
0.0,F,64.41889117043121,Pensioner,0.1013714702967914,13.207606692292927
0.0,F,40.9034907597536,Working,0.5514725568942437,13.02695319259967
0.0,M,59.18412046543463,Pensioner,0.1103376659394553,13.165422866864777
0.0,F,29.869952087611225,Working,0.1277726856095325,13.81837644737732
0.0,F,50.57631759069131,Working,0.2207004817842256,13.56229947502767
0.0,F,41.223819301848046,Working,0.2452015673772996,13.017002861746503
0.0,M,29.765913757700204,Working,0.0388153053715967,13.164042604395815
0.0,F,27.00342231348392,Commercial associate,0.3030518097941803,12.323855681186558
0.0,M,52.134154688569474,Working,0.0547736582291776,13.194998408169436
1.0,F,64.4517453798768,Pensioner,0.1013197962963853,13.21283276856525
0.0,F,43.460643394934976,State servant,0.1886733022552601,12.434323134212528
0.0,F,42.34633812457221,Working,0.2368267925260231,13.744445183182403
0.0,F,51.12662559890486,Working,0.2153261218806897,13.972514306773938
1.0,F,34.7378507871321,Working,0.0634457755359394,12.323855681186558
0.0,F,38.59822039698837,Working,0.234997872038587,13.20682951802623
0.0,F,49.686516084873375,Commercial associate,0.3014106237601939,12.342481145309725
0.0,F,34.49144421629021,Commercial associate,0.0988252103508493,12.323855681186558
0.0,M,44.969199178644764,Working,0.0856012176560121,13.387186155710028
0.0,F,29.861738535249827,Commercial associate,0.0747226551755753,12.506177237980513
0.0,M,38.04791238877481,Working,0.1771605382456645,13.923324062583166
0.0,F,29.99863107460644,Commercial associate,0.1808889294514922,12.71589776896258
0.0,F,68.07392197125257,Pensioner,0.0959286247029121,12.38776900693021
0.0,F,60.98288843258042,Pensioner,0.1070831159474367,11.813030057420567
0.0,F,55.93429158110883,Pensioner,0.1167483761435734,13.534724652200335
0.0,F,55.22792607802874,Pensioner,0.1182415885689672,13.103171383633544
0.0,F,51.62765229295003,Working,0.0793869650527655,13.603121469547924
0.0,F,38.37645448323067,Commercial associate,0.1171434686452165,13.79852715292386
0.0,F,53.686516084873375,Commercial associate,0.049875057371615,14.403297222866392
0.0,M,66.61738535249829,Pensioner,0.0980260284651161,12.447841660967548
0.0,M,52.2217659137577,Working,0.0216000838838209,12.214353266361396
0.0,M,48.68446269678302,Working,0.1481273197615566,11.630708500626612
0.0,M,27.07460643394935,Commercial associate,0.0819091920315502,14.269765830241871
0.0,F,58.90212183436002,Pensioner,0.1108659163620529,13.603121469547924
0.0,M,47.66050650239562,Working,0.005859375,13.710150042306449
0.0,M,44.22724161533196,Pensioner,0.1476519329338372,13.20861446544755
0.0,F,28.621492128678987,Commercial associate,0.0770996747656399,11.967180737247824
0.0,F,36.9637234770705,Commercial associate,0.0166654321902081,12.323855681186558
1.0,M,21.765913757700204,Working,0.070188679245283,11.967180737247824
0.0,F,44.94729637234771,State servant,0.2787354571480782,13.75894020647588
0.0,F,64.31211498973306,Pensioner,0.1015397754198895,13.547631112808672
0.0,M,35.51813826146475,Working,0.0864873198180837,13.609766012266594
0.0,F,60.07118412046543,Pensioner,0.1087083234407368,12.158792340948873
0.0,F,35.31279945242984,Working,0.0734997674057993,13.461688683007948
0.0,M,32.145106091718,Working,0.0802316668086193,12.996310238521414
0.0,F,33.1088295687885,Commercial associate,0.2427023898122881,13.017002861746503
0.0,F,40.59137577002053,Working,0.1326723323890462,13.146951594301758
0.0,F,46.27789185489391,Working,0.5500798674791457,13.017002861746503
0.0,F,30.34633812457221,State servant,0.38018765788524,13.369348447524006
0.0,F,60.03559206023272,Pensioner,0.1087727710969174,13.933293593620656
0.0,M,34.80082135523614,Commercial associate,0.2681142317677602,13.422467969854669
0.0,M,41.002053388090346,Working,0.086872329059829,12.100712129872347
0.0,M,34.888432580424364,Commercial associate,0.1107274582123518,12.218495165528733
0.0,M,32.380561259411365,Working,0.0132747104083875,13.017002861746503
0.0,F,45.32511978097194,Commercial associate,0.4007852612503775,13.890803541999706
0.0,M,27.97535934291581,Working,0.1710706596202779,13.132445382756346
0.0,F,54.72142368240931,Working,0.2217941662080352,12.448230278025662
0.0,M,52.498288843258045,Working,0.2139243807040417,12.657466685526735
0.0,M,36.709103353867214,Working,0.2256115751789976,12.418256356608042
0.0,M,59.20054757015743,Commercial associate,0.1625121398510844,13.890803541999706
0.0,F,46.62286105407255,Pensioner,0.1400651432622706,14.49408811514803
0.0,M,35.148528405201915,State servant,0.0310796074154852,12.40731408717664
0.0,M,50.0041067761807,Working,0.0305519053876478,13.20861446544755
0.0,F,40.91991786447639,Working,0.1180248896025692,12.365534908178043
0.0,M,60.43805612594114,Working,0.029127972819932,13.609766012266594
0.0,M,51.73716632443532,Commercial associate,0.087950468328306,12.419165860990882
0.0,F,50.04243668720055,Commercial associate,0.6234270707954919,12.273488273822773
0.0,F,45.379876796714576,Working,0.2346907993966817,13.114111423492206
0.0,M,62.82819986310746,Commercial associate,0.2216315147289524,13.487006490992238
1.0,F,43.23340177960301,Working,0.0145019314799569,12.793859310432293
0.0,F,42.20123203285421,Working,0.0448293758920461,13.822406724652115
0.0,F,34.91854893908282,Working,0.0947937901834718,12.60656541201178
0.0,F,46.34360027378508,State servant,0.1185088911206947,12.323855681186558
1.0,M,45.77138945927447,Working,0.1957770068189974,13.913090886303138
1.0,M,34.899383983572896,Commercial associate,0.2807719463403154,13.923324062583166
0.0,F,43.76728268309377,Working,0.248342299512073,13.422467969854669
0.0,M,63.00616016427104,Pensioner,0.1036444324778693,12.66032791780777
0.0,F,38.08350444900753,Commercial associate,0.0826024442846872,12.506177237980513
1.0,M,43.92060232717317,Working,0.0488093753896023,13.933293593620656
0.0,F,32.87337440109514,State servant,0.1915549262929957,12.323855681186558
0.0,F,46.535249828884325,Commercial associate,0.06765899864682,14.738697456526271
0.0,M,52.09308692676249,Commercial associate,0.0357386871288169,12.093888904524222
0.0,F,24.65160848733744,Working,0.086961350510884,12.236989748164897
0.0,F,63.657768651608485,Pensioner,0.1025835157461273,13.710150042306449
0.0,M,22.26694045174538,Working,0.1107832288208533,12.566205603640196
0.0,M,37.62354551676933,Commercial associate,0.1003492941347693,12.100712129872347
0.0,F,56.08761122518823,Pensioner,0.1164292358007032,12.323855681186558
0.0,F,21.489390828199863,Working,0.0309593578799847,12.506177237980513
0.0,M,55.1211498973306,Commercial associate,0.0318382754681368,13.422467969854669
0.0,F,36.94455852156057,Working,0.423447458129539,13.20861446544755
0.0,F,51.00889801505818,Working,0.249261982716977,14.360285332273104
0.0,F,45.43189596167009,Working,0.0799686633723032,13.117391035777771
0.0,M,25.700205338809035,Working,0.2327687227016086,12.419874700613796
0.0,F,27.707049965776864,Working,0.0928853754940711,13.017002861746503
0.0,F,37.60164271047228,Working,0.0678607834571137,13.199324418540456
0.0,F,41.711156741957566,Working,0.2100426649163111,13.325487061827546
0.0,M,30.666666666666668,State servant,0.0784751361485581,13.103253949789725
0.0,F,33.12251882272416,Commercial associate,0.3023640271119193,13.933293593620656
0.0,F,31.342915811088297,Commercial associate,0.0189552760307477,13.547631112808672
0.0,F,55.11841204654346,Pensioner,0.118476521190801,13.455257792677658
0.0,F,60.02464065708419,Pensioner,0.1087926165213102,13.808569021147225
0.0,F,43.17043121149897,Working,0.0071664129883307,13.76288005412107
0.0,M,44.709103353867214,Commercial associate,0.1341702388242498,13.422467969854669
0.0,F,51.97809719370294,Working,0.1439557545430603,12.414536982425323
0.0,F,60.602327173169066,Pensioner,0.1077555601813059,12.05466819137094
0.0,F,38.718685831622174,Commercial associate,0.134422288219488,12.419165860990882
0.0,F,40.818617385352496,Working,0.3667583338922798,14.104837277242734
0.0,F,31.99452429842573,Commercial associate,0.0347424268355296,12.711781199396686
0.0,M,30.652977412731005,Commercial associate,0.0848517327617006,10.814805942783725
0.0,M,52.43258042436687,Commercial associate,0.0900736253981515,12.506177237980513
0.0,F,28.421629021218344,Commercial associate,0.088816106348136,12.506177237980513
0.0,F,60.72005475701575,Pensioner,0.1075466374160522,12.58621994565405
0.0,F,38.71047227926078,Commercial associate,0.0395360350802744,12.458351608497908
0.0,F,54.50239561943874,Working,0.1325162003315416,12.529161074370888
1.0,F,34.71594798083505,Working,0.0178233438485804,12.657466685526735
1.0,M,54.60643394934976,Working,0.2485334670343444,13.715137583817487
0.0,M,56.101300479123886,Commercial associate,0.3062808062076033,13.055511783174609
0.0,M,30.35181382614648,Working,0.1001262854050153,12.041280546102922
0.0,F,63.82203969883641,Pensioner,0.1023194768398269,11.967180737247824
1.0,M,44.12320328542094,Pensioner,0.1480000821924302,11.845142231336553
0.0,M,31.370294318959616,Working,0.3055507069296561,12.89424748446356
0.0,M,54.72142368240931,Working,0.0446290088557562,12.504509180879817
0.0,M,45.58247775496236,Commercial associate,0.1096161931647546,13.710150042306449
0.0,M,49.385352498288846,Commercial associate,0.0406918727131611,13.422467969854669
0.0,M,52.95550992470911,Working,0.0123565298314548,12.506177237980513
0.0,M,38.62833675564682,Commercial associate,0.3560138918420866,13.609766012266594
0.0,F,62.1492128678987,Pensioner,0.1050735385292161,13.139211644874072
0.0,F,45.215605749486656,Commercial associate,0.1103844989403572,13.139211644874072
1.0,M,55.1211498973306,Working,0.0925346446133214,12.424243855217826
0.0,F,42.72963723477071,Working,0.0138399436150445,14.115615150414612
0.0,F,27.61396303901437,Working,0.152191156057902,14.08867551515866
0.0,F,61.28952772073922,Pensioner,0.1065473655236847,13.422467969854669
0.0,M,40.27926078028747,Pensioner,0.1621240704603865,13.710150042306449
0.0,M,52.65160848733744,Working,0.1525661692059695,12.447841660967548
0.0,M,40.09856262833676,Working,0.1545131776594292,12.506177237980513
0.0,F,37.83436002737851,Commercial associate,0.0215645126275417,12.434323134212528
0.0,M,62.5845311430527,Commercial associate,0.0089680213482654,13.58252119533454
0.0,F,49.83983572895277,Commercial associate,0.056910569105691,12.297018771232963
0.0,F,43.27720739219713,Working,0.0128424115898019,12.851939521508818
0.0,F,33.492128678986994,Working,0.1432191612850486,13.117391035777771
0.0,F,44.35318275154004,Working,0.0082098765432098,12.38776900693021
0.0,F,36.85420944558521,Working,0.2510957581160389,13.498687995766076
0.0,M,26.40109514031485,Working,0.1549310380586954,11.813030057420567
0.0,F,30.595482546201232,Commercial associate,0.1569574944071588,13.75894020647588
0.0,F,39.72895277207392,State servant,0.0687064985183653,12.419165860990882
0.0,F,53.28405201916495,Commercial associate,0.0052923646079539,13.603121469547924
0.0,M,34.32991101984942,Commercial associate,0.0924316133662971,13.455257792677658
0.0,M,38.13552361396304,Pensioner,0.1712376570186809,13.302181803980163
0.0,M,36.34770704996578,Working,0.0623681831877071,12.173404815265789
0.0,F,60.47638603696099,Pensioner,0.1079799594645844,12.837553177176977
0.0,M,58.03696098562629,Working,0.1190678365883573,13.603121469547924
0.0,F,43.39493497604381,State servant,0.0267507886435331,14.08867551515866
0.0,M,22.050650239561943,Working,0.0720139061335982,13.20861446544755
1.0,M,22.63107460643395,Working,0.0629082990563755,13.890803541999706
0.0,M,23.143052703627653,Commercial associate,0.0293386963208328,13.380172668328228
0.0,F,59.84668035592061,Pensioner,0.1091161226320145,11.813030057420567
0.0,F,27.17043121149897,Working,0.1274687625957275,10.714417768752456
0.0,F,56.5201916495551,Pensioner,0.1155381381812248,13.576149968439458
1.0,F,40.15879534565367,Working,0.2316607581128988,13.321763265733034
0.0,F,61.40999315537303,Pensioner,0.1063383559791888,12.6287930215207
0.0,F,57.70020533880904,Commercial associate,0.1658362989323843,12.218495165528733
1.0,F,57.42915811088296,Working,0.0322749809305873,13.164042604395815
0.0,F,58.21218343600274,Pensioner,0.1121799136776035,13.32955557972034
0.0,M,29.462012320328544,Working,0.2417061611374407,11.813030057420567
0.0,F,23.79466119096509,Commercial associate,0.0487861005638016,13.857189784955764
0.0,M,23.477070499657767,Working,0.032536443148688,11.90421050950456
0.0,F,29.72758384668036,Commercial associate,0.0529563455516669,12.323855681186558
0.0,F,33.908281998631075,Working,0.1454178441663302,12.501198196433348
0.0,F,55.30732375085558,Pensioner,0.1180718441964856,12.229632909939188
0.0,M,44.629705681040384,Commercial associate,0.1495613766026624,12.996310238521414
0.0,F,53.58521560574949,Working,0.0640200286123032,14.199147148044718
0.0,M,51.49897330595483,Working,0.0753322700691121,13.173989516392968
0.0,F,53.054072553045856,Working,0.4558777995665187,11.471478275056056
0.0,M,30.91854893908282,Commercial associate,0.2842468785973612,12.845917936878536
0.0,F,52.26009582477755,Pensioner,0.1249564818007756,14.06887288786248
0.0,M,31.1047227926078,Commercial associate,0.3264677405157997,13.56950771250398
0.0,M,34.24503764544832,Working,0.2852574352414455,13.017002861746503
0.0,F,33.31143052703628,Commercial associate,0.218131010109312,13.406893989216483
0.0,F,47.85215605749487,State servant,0.445016592287447,12.506177237980513
0.0,F,48.1533196440794,Commercial associate,0.5503183989083466,13.890803541999706
0.0,M,42.74058863791923,Working,0.1379155723528281,13.422467969854669
0.0,F,57.91101984941821,Pensioner,0.1127633001424549,13.199324418540456
1.0,F,24.95824777549624,Working,0.0251206669591926,14.010254634756786
0.0,F,43.60848733744011,Commercial associate,0.0233550979407333,12.323855681186558
0.0,F,64.79123887748118,Pensioner,0.1007889002583226,10.838403748533448
0.0,F,41.51676933607119,Working,0.0861909786336059,13.474427708785376
0.0,F,44.24914442162902,Working,0.2962504640514787,12.218495165528733
0.0,F,47.75359342915811,Working,0.0204678362573099,13.739708844547993
0.0,F,57.96577686516085,Pensioner,0.1126567789822976,12.342481145309725
0.0,F,44.90075290896646,Working,0.0590853658536585,13.48286040785578
0.0,F,51.28542094455853,Commercial associate,0.0198056801195814,12.5924313838986
0.0,F,49.82340862422998,Working,0.1038026156720518,12.146641061760748
0.0,F,38.53798767967146,Commercial associate,0.2750781472009093,12.907310756061085
0.0,M,35.23613963039014,Working,0.1997668997668997,12.247751872521665
0.0,M,50.614647501711154,Working,0.1788283658787255,12.504509180879817
0.0,M,31.84394250513347,Commercial associate,0.0776373484653082,14.032208178835091
0.0,F,36.76933607118412,Commercial associate,0.104765450483991,12.506177237980513
1.0,F,43.7700205338809,Working,0.2675924188403077,12.001554558339128
0.0,M,31.98904859685147,Working,0.3253166723724752,12.506177237980513
0.0,M,37.94934976043805,Commercial associate,0.0507899862924752,13.710150042306449
0.0,F,65.3223819301848,Pensioner,0.0999693752719395,12.447841660967548
0.0,F,51.53730321697468,State servant,0.391043348916277,13.704318069363522
0.0,M,30.236824093086927,Working,0.0454545454545454,11.993683557113824
0.0,M,36.71731690622861,State servant,0.4618596674371784,13.725038654800198
0.0,F,55.70431211498973,Commercial associate,0.3237982895900914,13.82347872761345
1.0,M,62.93223819301848,Pensioner,0.103766176133873,13.603121469547924
0.0,F,34.32991101984942,Working,0.2044022649334077,13.603121469547924
0.0,F,37.12799452429842,Working,0.2048521495464936,13.103171383633544
1.0,M,56.375085557837096,State servant,0.1613326210480307,13.710150042306449
0.0,F,48.80766598220397,Working,0.0709597801088237,13.617952513174902
0.0,F,31.638603696098563,Working,0.0706126687435098,13.19765636143976
0.0,F,37.22929500342232,State servant,0.3572584203559347,13.139211644874072
0.0,M,29.31143052703628,Commercial associate,0.1787782551840089,12.61077746469193
1.0,F,48.70088980150582,Commercial associate,0.0776366089498538,13.422467969854669
0.0,F,35.27446954140999,Commercial associate,0.0153678981682707,11.813030057420567
0.0,F,48.0766598220397,Commercial associate,0.0950455580865603,12.218495165528733
0.0,F,39.29363449691992,Working,0.0769927536231884,13.697672520795336
0.0,F,55.51266255989049,Pensioner,0.1176351018254688,12.911642346088676
0.0,F,50.03422313483915,Working,0.2064569083447332,13.083988386527125
0.0,M,30.899383983572896,Working,0.1432748538011695,13.498687995766076
0.0,M,41.08418891170431,Working,0.034852725576436,13.547631112808672
0.0,F,39.51266255989049,Working,0.4588414634146341,11.813030057420567
0.0,F,50.39835728952772,State servant,0.5033681008257279,13.20861446544755
0.0,M,36.616016427104725,Working,0.0441154478839539,12.506177237980513
0.0,F,63.06365503080082,Pensioner,0.1035499402888428,13.117852217405597
0.0,M,36.50650239561944,Working,0.2064646767661617,13.199324418540456
0.0,M,40.01368925393566,Working,0.1670201847417037,14.269765830241871
0.0,M,57.20739219712526,Working,0.0289542952859535,13.541246065829837
0.0,F,28.164271047227928,Working,0.2600369398269661,13.017002861746503
1.0,F,41.44832306639288,Working,0.0672435431666556,13.369348447524006
0.0,F,32.93908281998631,Working,0.0719807164824204,13.849911984681606
0.0,M,55.68788501026694,Working,0.0279744346116027,12.935532468748438
0.0,M,58.3791923340178,Commercial associate,0.1211368006378089,13.104262541239848
0.0,M,66.1245722108145,Pensioner,0.0987565967461579,12.447841660967548
0.0,F,29.204654346338124,Working,0.1339645636073872,13.4530618349393
0.0,F,48.309377138945926,State servant,0.2367242844998583,13.604789526648622
0.0,F,31.21423682409309,Working,0.1462152442768178,13.72828461250193
0.0,F,33.79329226557152,Working,0.160414810013773,10.714417768752456
0.0,F,41.7741273100616,Working,0.5424039847948617,13.199324418540456
0.0,F,30.94318959616701,Working,0.0127411077685365,11.10076801300094
0.0,F,35.50444900752909,Commercial associate,0.0322331893892658,13.964792260680028
1.0,F,29.39630390143737,Working,0.0442395454968799,13.117391035777771
0.0,F,51.45242984257358,State servant,0.1521311126483265,12.088234608361237
0.0,F,21.508555783709788,Commercial associate,0.0723014256619144,12.793859310432293
0.0,F,59.14579055441479,Pensioner,0.110409171162024,13.207606692292927
0.0,M,29.99863107460644,Working,0.1950351373551154,13.498687995766076
0.0,M,46.15195071868583,Working,0.0815091653319095,13.567514475023325
0.0,F,44.32032854209446,Commercial associate,0.1820484309364961,14.07286421334698
0.0,F,52.24093086926762,Working,0.0442848907289974,12.66032791780777
0.0,F,41.16084873374401,Working,0.4032193694292936,13.710150042306449
0.0,F,47.50992470910335,Working,0.2460093355615743,13.923324062583166
0.0,M,64.32032854209446,Pensioner,0.1015268090330399,13.933293593620656
0.0,F,52.18891170431211,Working,0.2015003672227468,12.506177237980513
0.0,F,51.879534565366185,Working,0.2260805319541928,13.710150042306449
1.0,M,23.20602327173169,Commercial associate,0.0285512033978291,12.78138178892118
0.0,F,35.98631074606434,State servant,0.2758673158855751,14.115615150414612
0.0,F,39.61670088980151,Working,0.008154803040774,13.518493045575152
0.0,M,24.33675564681725,Commercial associate,0.0410619867251659,12.38776900693021
0.0,F,38.06981519507187,Working,0.1377921610931319,11.87694338316422
0.0,F,53.7741273100616,Commercial associate,0.0316175347487398,13.710150042306449
0.0,M,30.93497604380561,State servant,0.2591379768121072,14.081713598738933
0.0,F,58.899383983572896,Pensioner,0.1108710698002699,12.323855681186558
0.0,M,54.94045174537988,Working,0.0121094333981163,12.688498794774466
0.0,M,38.757015742642025,Working,0.0186493359706131,14.06887288786248
0.0,M,31.86584531143053,Commercial associate,0.2167712002749377,12.861973462625173
0.0,F,49.57152635181382,Working,0.5037004307964211,11.480257634705843
0.0,F,24.93086926762492,Working,0.0530419503623984,12.142621532949557
0.0,M,61.04585900068447,Pensioner,0.1069726566180744,12.100712129872347
0.0,F,56.81587953456537,Pensioner,0.1149368410087319,13.603121469547924
0.0,M,36.26557152635181,Working,0.2135739091046353,12.747815371930884
0.0,F,67.9151266255989,Pensioner,0.0961529196409419,10.896739325546411
1.0,F,25.623545516769337,State servant,0.2209637781814296,14.06887288786248
0.0,F,34.5242984257358,Working,0.0877081681205392,13.429112512573337
0.0,F,29.7056810403833,State servant,0.0255299539170506,13.392311122152911
0.0,M,34.55989048596852,Commercial associate,0.2014576566584805,13.87999407758929
0.0,F,46.83367556468173,Working,0.0368291827428972,11.813030057420567
0.0,F,43.27173169062286,Commercial associate,0.0558051249604555,12.573742424142935
0.0,F,63.6331279945243,Pensioner,0.1026232391624303,14.26946864322904
0.0,F,37.89185489390828,Working,0.2171965317919075,13.182517300224076
1.0,F,41.57426420260096,Working,0.03233454066513,12.506177237980513
0.0,F,49.97672826830938,State servant,0.1587049413827106,12.58239726389192
0.0,F,55.449691991786445,Commercial associate,0.1733076581247222,14.045550275966326
0.0,M,45.76043805612594,Working,0.0119660165131027,13.814280301509044
0.0,F,40.41341546885695,Working,0.1994444820811598,13.117391035777771
0.0,F,28.424366872005475,Working,0.0806203043729531,13.576618649681926
0.0,F,52.01916495550992,Working,0.2873157894736842,14.028050893342224
0.0,F,48.167008898015055,Commercial associate,0.1662024668902404,13.093222887657912
0.0,F,27.43326488706365,Working,0.0145708582834331,13.046561663988047
0.0,M,40.50376454483231,Working,0.1007165066919021,12.088993736918148
0.0,F,26.978781656399725,Working,0.0679926933225086,12.89424748446356
0.0,M,62.21218343600274,Pensioner,0.1049671841135944,13.164042604395815
0.0,F,61.08418891170431,Pensioner,0.1069055320072254,11.580341093262826
0.0,F,53.43189596167009,Working,0.0364316458290633,13.178049708261602
0.0,M,23.696098562628336,Working,0.0238012709416522,11.671312871468553
0.0,M,46.20396988364134,Working,0.0180730030812988,13.139211644874072
0.0,F,37.21013004791239,Working,0.1317783827532926,13.635911292370915
0.0,F,61.07871321013005,Pensioner,0.1069151160793046,13.017002861746503
0.0,M,28.92539356605065,Commercial associate,0.01590156176053,12.323855681186558
0.0,M,48.30116358658453,Working,0.1509466046933454,11.459635441603403
0.0,M,28.49281314168378,Commercial associate,0.1378879600269049,13.422467969854669
0.0,M,44.09582477754962,Working,0.0304855333416118,12.854483932248728
0.0,M,28.10403832991102,Commercial associate,0.0609839259620068,11.937016037201555
0.0,M,28.95277207392197,Working,0.1743735224586288,12.851939521508818
0.0,F,50.02053388090349,Working,0.1704980842911877,12.715735593650711
0.0,F,37.04312114989733,Working,0.2263858093126385,14.251194444656434
0.0,M,31.1047227926078,Working,0.0515799665522401,13.068456143335418
1.0,M,58.49691991786448,Commercial associate,0.1296920340728259,12.218495165528733
0.0,M,57.13347022587269,Commercial associate,0.0607149702894383,13.412498438817176
0.0,M,32.69267624914442,Commercial associate,0.116656896407336,13.710150042306449
0.0,M,44.46269678302532,Commercial associate,0.0663177339901477,13.870421949138642
0.0,F,55.31279945242984,Pensioner,0.1180601556508046,12.537934269593704
0.0,F,41.85352498288843,Commercial associate,0.2173742395499444,13.534724652200335
1.0,M,28.684462696783022,Working,0.1132003436098119,11.864989796351278
0.0,F,43.67967145790554,Commercial associate,0.191425347875141,13.768418950430425
0.0,F,28.83230663928816,Commercial associate,0.1523122210616276,13.75894020647588
0.0,F,45.59342915811088,Working,0.0474989491382934,13.199324418540456
0.0,M,49.94934976043805,Commercial associate,0.0407257180442885,14.51555390521206
0.0,F,55.09377138945928,Commercial associate,0.219549768921135,13.369348447524006
0.0,F,29.259411362080765,Working,0.1999625713483671,13.603121469547924
0.0,F,54.1409993155373,Commercial associate,0.223716814159292,13.379977918233717
0.0,F,59.76454483230664,Pensioner,0.1092660829453115,13.47528809803804
0.0,F,63.20328542094456,Pensioner,0.1033211749886595,14.115615150414612
0.0,F,56.16427104722793,Commercial associate,0.2100516720288583,13.609766012266594
0.0,M,40.139630390143736,Working,0.4608826137371257,13.710150042306449
0.0,M,25.60985626283368,State servant,0.1335257643788753,14.115615150414612
0.0,F,30.9760438056126,Working,0.0795474633197808,11.56678845486038
0.0,M,42.16290212183436,Working,0.1416883116883117,11.824167801831022
1.0,F,50.11909650924024,Working,0.0294438981754615,13.422467969854669
0.0,F,30.54346338124572,Working,0.2049121548942273,13.14383813532232
0.0,M,30.220396988364133,Commercial associate,0.0701213988041311,12.05537474798374
0.0,F,32.002737850787135,Working,0.0994952519462742,13.609766012266594
0.0,F,39.419575633128,Commercial associate,0.032365606334213,13.422467969854669
1.0,M,25.0485968514716,Working,0.211389222865887,14.028603773424985
0.0,F,36.24093086926762,Working,0.2712850343733474,11.23368763930111
0.0,M,56.96098562628337,Pensioner,0.1146440434805674,13.622924096844104
0.0,M,29.897330595482547,Working,0.1217032967032967,12.506177237980513
0.0,F,28.51471594798084,Working,0.2012481997119539,13.012673503585273
0.0,M,58.76522929500342,Commercial associate,0.285967200894521,13.822406724652115
0.0,F,58.70225872689939,Commercial associate,0.0784478335898512,12.965709567358951
0.0,M,43.95619438740589,Working,0.1162254749299283,13.474427708785376
0.0,F,55.17043121149897,Commercial associate,0.0666468165351595,12.091166717028816
0.0,F,30.77344284736482,Commercial associate,0.1322064056939501,13.643999555984148
0.0,F,39.54551676933607,Working,0.3918582110218776,13.933293593620656
0.0,F,28.88432580424367,Working,0.1387677725118483,11.471478275056056
0.0,F,38.98151950718686,State servant,0.5379266750948167,12.69778884168156
0.0,F,30.49144421629021,Working,0.152105593966059,13.000853154406808
0.0,F,56.205338809034906,Pensioner,0.116185363369536,12.529161074370888
0.0,M,28.07118412046544,State servant,0.1825807080854384,11.967180737247824
0.0,F,37.817932922655714,Commercial associate,0.0204879461376963,14.360556722523508
0.0,F,32.24366872005476,Working,0.0790523902521864,12.599060232127226
0.0,M,40.5968514715948,Working,0.1669813865659563,12.301528269302466
0.0,F,42.691307323750856,Working,0.1881613544539216,13.017002861746503
0.0,M,47.82203969883641,Working,0.0202667888017404,13.369348447524006
0.0,M,64.23271731690623,Pensioner,0.1016652881212738,12.002106526118226
1.0,M,33.31416837782341,Working,0.0793063773833004,13.173989516392968
0.0,F,43.34839151266256,Working,0.0428851133708078,13.146740818382126
0.0,M,61.67282683093772,Pensioner,0.1058851693426798,13.085399555554853
0.0,M,61.80971937029432,Working,0.07481396172927,14.71723166646224
0.0,F,39.42778918548939,Commercial associate,0.4094160127768905,12.669740621845875
0.0,M,43.65503080082136,Commercial associate,0.1347130761994355,14.49408811514803
0.0,F,63.56194387405886,Pensioner,0.1027381687031877,12.323855681186558
0.0,F,27.73716632443532,Working,0.3283979863784424,12.100712129872347
0.0,M,52.99383983572896,Commercial associate,0.1017255631328787,13.017002861746503
0.0,F,39.27446954140999,Commercial associate,0.4188915998605786,11.813030057420567
0.0,M,30.847364818617383,Working,0.1500843170320404,14.016825591250765
0.0,F,29.44832306639288,State servant,0.2416325771662328,13.340997576856603
0.0,F,36.85694729637235,State servant,0.4763779527559055,13.259737253225698
1.0,M,41.19096509240247,Working,0.0578265204386839,13.05868208873799
0.0,M,60.76112251882272,Pensioner,0.1074739478490157,13.86061966965122
0.0,M,63.09377138945928,Pensioner,0.1035005131097073,13.001523674898042
1.0,F,59.80287474332649,Pensioner,0.1091960502043312,13.311581100886125
0.0,M,42.431211498973305,Working,0.3465608465608465,12.323855681186558
0.0,M,59.630390143737166,Working,0.1941230486685032,13.720100373159616
0.0,M,38.82546201232033,State servant,0.1042239616388124,14.338620025447044
1.0,M,32.65160848733744,State servant,0.0426798591313097,11.822518235292875
0.0,F,28.643394934976044,Commercial associate,0.1109730453068247,13.02695319259967
0.0,M,45.7741273100616,Working,0.0118428135654046,12.100712129872347
0.0,F,60.72826830937714,Pensioner,0.107532091637582,11.694621826370264
